cod_istat 	 cod_istat_reg 	 cod_istat_pro 	name                                      	WKT_southernmost                       	WS_EPGS_4326	S_EPGS_4326
83005	19	83	 Barcellona Pozzo di Gotto                                                      	 POINT(15.2572764 38.0721436)	15.2572764	38.0721436
83006	19	83	 Basicò                                                                         	 POINT(15.0482618 38.0375622)	15.0482618	38.0375622
83007	19	83	 Brolo                                                                          	 POINT(14.8561866 38.1263317)	14.8561866	38.1263317
83008	19	83	 Capizzi                                                                        	 POINT(14.4745718 37.8108409)	14.4745718	37.8108409
83009	19	83	 Capo d'Orlando                                                                 	 POINT(14.7223417 38.1084697)	14.7223417	38.1084697
83010	19	83	 Capri Leone                                                                    	 POINT(14.7276651 38.0757846)	14.7276651	38.0757846
83011	19	83	 Caronia                                                                        	 POINT(14.4588878 37.8901411)	14.4588878	37.8901411
83012	19	83	 Casalvecchio Siculo                                                            	 POINT(15.318888 37.9382416)	15.318888	37.9382416
83013	19	83	 Castel di Lucio                                                                	 POINT(14.2989604 37.8361418)	14.2989604	37.8361418
83014	19	83	 Castell'Umberto                                                                	 POINT(14.8191014 38.0543412)	14.8191014	38.0543412
83015	19	83	 Castelmola                                                                     	 POINT(15.24868 37.8429901)	15.24868	37.8429901
83016	19	83	 Castroreale                                                                    	 POINT(15.2352105 38.0063302)	15.2352105	38.0063302
83017	19	83	 Cesarò                                                                         	 POINT(14.680368 37.7954)	14.680368	37.7954
83018	19	83	 Condrò                                                                         	 POINT(15.3434704 38.1433117)	15.3434704	38.1433117
83019	19	83	 Falcone                                                                        	 POINT(15.0576966 38.0826072)	15.0576966	38.0826072
83020	19	83	 Ficarra                                                                        	 POINT(14.8309216 38.0936347)	14.8309216	38.0936347
83021	19	83	 Fiumedinisi                                                                    	 POINT(15.38066 38.0021638)	15.38066	38.0021638
83022	19	83	 Floresta                                                                       	 POINT(14.8780766 37.9347217)	14.8780766	37.9347217
83023	19	83	 Fondachelli Fantina                                                            	 POINT(15.1685956 37.9558472)	15.1685956	37.9558472
83024	19	83	 Forza d'Agrò                                                                   	 POINT(15.3358566 37.9054151)	15.3358566	37.9054151
83025	19	83	 Francavilla di Sicilia                                                         	 POINT(15.1597095 37.8895243)	15.1597095	37.8895243
83026	19	83	 Frazzanò                                                                       	 POINT(14.7572416 38.0476287)	14.7572416	38.0476287
83027	19	83	 Furci Siculo                                                                   	 POINT(15.3800892 37.9571946)	15.3800892	37.9571946
83028	19	83	 Furnari                                                                        	 POINT(15.0968264 38.0769465)	15.0968264	38.0769465
83029	19	83	 Gaggi                                                                          	 POINT(15.2318603 37.8450552)	15.2318603	37.8450552
83030	19	83	 Galati Mamertino                                                               	 POINT(14.7892951 37.9624033)	14.7892951	37.9624033
83031	19	83	 Gallodoro                                                                      	 POINT(15.2936596 37.8869783)	15.2936596	37.8869783
83032	19	83	 Giardini-Naxos                                                                 	 POINT(15.2576824 37.805981)	15.2576824	37.805981
83033	19	83	 Gioiosa Marea                                                                  	 POINT(14.9162882 38.1085518)	14.9162882	38.1085518
83034	19	83	 Graniti                                                                        	 POINT(15.2024729 37.8612078)	15.2024729	37.8612078
